session,window_index,start_sec,expected_label,board_label,prediction_matches,board_prob_0,board_prob_2,board_prob_4,board_prob_max,board_prob_argmax
MMdata_1136.50s_0327_183428_2ml,206,1030.0,2,4,,0.00010400327300885692,0.007535097189247608,0.9923608899116516,0.9923608899116516,4
MMdata_1136.50s_0327_183428_2ml,207,1035.0,2,4,,0.0001321340532740578,0.009266369044780731,0.9906015396118164,0.9906015396118164,4
MMdata_1136.50s_0327_183428_2ml,208,1040.0,2,4,,0.00019180215895175934,0.01555994525551796,0.9842482209205627,0.9842482209205627,4
MMdata_1136.50s_0327_183428_2ml,209,1045.0,2,4,,9.640688222134486e-05,0.006594966631382704,0.9933086633682251,0.9933086633682251,4
MMdata_1136.50s_0327_183428_2ml,210,1050.0,2,4,,0.00010724215826485306,0.007489513140171766,0.9924032688140869,0.9924032688140869,4
MMdata_1136.50s_0327_183428_2ml,211,1055.0,2,4,,9.212257282342762e-05,0.005565011408179998,0.9943429231643677,0.9943429231643677,4
MMdata_1136.50s_0327_183428_2ml,212,1060.0,2,4,,0.00018860321142710745,0.015015851706266403,0.9847955703735352,0.9847955703735352,4
MMdata_1136.50s_0327_183428_2ml,213,1065.0,2,4,,0.0001060321374097839,0.00797282624989748,0.9919211864471436,0.9919211864471436,4
MMdata_1136.50s_0327_183428_2ml,214,1070.0,2,4,,0.0001369103993056342,0.01124089676886797,0.98862224817276,0.98862224817276,4
MMdata_1136.50s_0327_183428_2ml,215,1075.0,2,4,,9.372060594614595e-05,0.005847285967320204,0.9940589666366577,0.9940589666366577,4
MMdata_1136.50s_0327_183428_2ml,216,1080.0,2,4,,0.00011961388372583315,0.007506513502448797,0.9923738837242126,0.9923738837242126,4
MMdata_1136.50s_0327_183428_2ml,217,1085.0,2,4,,9.917852003127337e-05,0.007172912359237671,0.9927278757095337,0.9927278757095337,4
MMdata_1136.50s_0327_183428_2ml,218,1090.0,2,4,,0.0001246275205630809,0.009245007298886776,0.9906303286552429,0.9906303286552429,4
MMdata_1136.50s_0327_183428_2ml,219,1095.0,2,4,,9.928150393534452e-05,0.006495483219623566,0.9934052228927612,0.9934052228927612,4
MMdata_1136.50s_0327_183428_2ml,220,1100.0,2,4,,0.0001353612751699984,0.009433510713279247,0.9904311299324036,0.9904311299324036,4
MMdata_1136.50s_0327_183428_2ml,221,1105.0,2,4,,7.674739026697353e-05,0.004781173076480627,0.9951421022415161,0.9951421022415161,4
MMdata_1136.50s_0327_183428_2ml,222,1110.0,2,4,,0.00012134952703490853,0.009495054371654987,0.9903835654258728,0.9903835654258728,4
MMdata_1136.50s_0327_183428_2ml,223,1115.0,2,4,,0.0001083436727640219,0.0074928440153598785,0.9923987984657288,0.9923987984657288,4
MMdata_1136.50s_0327_183428_2ml,224,1120.0,2,4,,0.00014837684284429997,0.0110101867467165,0.9888414740562439,0.9888414740562439,4
MMdata_1136.50s_0327_183428_2ml,225,1125.0,2,4,,7.044080848572776e-05,0.004135139286518097,0.995794415473938,0.995794415473938,4
MMdata_1136.50s_0327_183428_2ml,226,1130.0,2,4,,0.00017655472038313746,0.01507414411753416,0.9847493767738342,0.9847493767738342,4
MMdata_235.00s_0320_224031_no_secretion,0,0.0,0,4,,0.00014516556984744966,0.007001376245170832,0.9928534626960754,0.9928534626960754,4
MMdata_235.00s_0320_224031_no_secretion,1,5.0,0,4,,9.90895350696519e-05,0.005217333324253559,0.994683563709259,0.994683563709259,4
MMdata_235.00s_0320_224031_no_secretion,2,10.0,0,4,,0.00010044150985777378,0.004115855786949396,0.9957836866378784,0.9957836866378784,4
MMdata_235.00s_0320_224031_no_secretion,3,15.0,0,4,,0.00010222307901130989,0.004913401789963245,0.9949843883514404,0.9949843883514404,4
MMdata_235.00s_0320_224031_no_secretion,4,20.0,0,4,,0.00010525502875680104,0.004349814727902412,0.9955449104309082,0.9955449104309082,4
MMdata_235.00s_0320_224031_no_secretion,5,25.0,0,4,,9.233392484020442e-05,0.004712909460067749,0.9951947331428528,0.9951947331428528,4
MMdata_235.00s_0320_224031_no_secretion,6,30.0,0,4,,0.00010562403622316197,0.004589908756315708,0.9953044652938843,0.9953044652938843,4
MMdata_235.00s_0320_224031_no_secretion,7,35.0,0,4,,8.194125985028222e-05,0.0034026617649942636,0.9965153932571411,0.9965153932571411,4
MMdata_235.00s_0320_224031_no_secretion,8,40.0,0,4,,8.925072324927896e-05,0.0031742367427796125,0.996736466884613,0.996736466884613,4
MMdata_235.00s_0320_224031_no_secretion,9,45.0,0,4,,9.296675125369802e-05,0.00476814853027463,0.9951388835906982,0.9951388835906982,4
MMdata_235.00s_0320_224031_no_secretion,10,50.0,0,4,,0.00013065588427707553,0.006693212781101465,0.9931761622428894,0.9931761622428894,4
MMdata_235.00s_0320_224031_no_secretion,11,55.0,0,4,,8.843460091156885e-05,0.003961344249546528,0.9959502220153809,0.9959502220153809,4
MMdata_235.00s_0320_224031_no_secretion,12,60.0,0,4,,9.880937432171777e-05,0.00376126985065639,0.9961399435997009,0.9961399435997009,4
MMdata_235.00s_0320_224031_no_secretion,13,65.0,0,4,,8.804391109151766e-05,0.004480768460780382,0.9954311847686768,0.9954311847686768,4
MMdata_235.00s_0320_224031_no_secretion,14,70.0,0,4,,0.00011153510422445834,0.005261870101094246,0.9946265816688538,0.9946265816688538,4
MMdata_235.00s_0320_224031_no_secretion,15,75.0,0,4,,0.00010095180914504454,0.004988720640540123,0.9949102997779846,0.9949102997779846,4
